chain,final_score,acquisition_score,adaptation_score,flexibility_score,transfer_score,perseveration_penalty,pre_curve_exact,post_curve_exact,pre_probe_score,post_probe_score,pre_probe_soft_score,post_probe_soft_score,schema_success_rate,pre_query_score_1,pre_query_score_2,pre_query_score_3,pre_query_score_4,pre_query_score_5,post_query_score_1,post_query_score_2,post_query_score_3,post_query_score_4,post_query_score_5,pre_query_soft_score_1,pre_query_soft_score_2,pre_query_soft_score_3,pre_query_soft_score_4,pre_query_soft_score_5,post_query_soft_score_1,post_query_soft_score_2,post_query_soft_score_3,post_query_soft_score_4,post_query_soft_score_5
extension_pad_pad_val_0,0.5,0.5,1.0,1.0,0.5,0.0,0.5,1.0,0.0,1.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5,1.0,1.0,1.0,1.0,1.0
extension_pad_pad_val_0 -> iteration_tile_axis_1,0.0,0.0,,,0.0,,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,
extension_pad_pad_val_0 -> partitioning_crop_quadrant_1,0.0,0.0,,,0.0,,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,
extension_pad_pad_val_0 -> partitioning_crop_quadrant_3,0.7,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
extension_pad_pad_val_0 -> reindexing_spatial_shift_axis_0_shift_-1,0.0,0.0,,,0.0,,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,
extension_pad_pad_val_0 -> reindexing_spatial_shift_axis_0_shift_1,0.0,0.0,,,0.0,,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,
extension_pad_pad_val_0 -> reindexing_spatial_shift_axis_1_shift_-1,0.85,0.625,1.0,1.0,1.0,0.0,0.625,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
extension_pad_pad_val_1,0.125,0.3125,0.0,0.0,0.0,0.0,0.3125,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0
extension_pad_pad_val_1 -> iteration_tile_axis_0,0.0,0.0,,,0.0,,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,
extension_pad_pad_val_1 -> iteration_tile_axis_1,0.0,0.0,,,0.0,,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,
extension_pad_pad_val_1 -> reindexing_spatial_shift_axis_1_shift_1,0.5125,0.625,0.875,0.875,0.0,0.0,0.625,0.875,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
extension_pad_pad_val_9 -> iteration_tile_axis_0,0.0,0.0,,,0.0,,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,
extension_pad_pad_val_9 -> iteration_tile_axis_1,0.0,0.0,,,0.0,,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,
extension_pad_pad_val_9 -> reindexing_spatial_shift_axis_0_shift_-1,0.0,0.0,,,0.0,,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,
extension_pad_pad_val_9 -> reindexing_spatial_shift_axis_1_shift_-1,0.0,0.0,,,0.0,,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,
extension_pad_pad_val_9 -> reindexing_spatial_shift_axis_1_shift_1,0.0,0.0,,,0.0,,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,
iteration_tile_axis_0,0.7,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
iteration_tile_axis_0 -> extension_pad_pad_val_0,0.0,0.0,,,0.0,,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,
iteration_tile_axis_0 -> partitioning_crop_quadrant_4,0.0,0.0,,,0.0,,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,
iteration_tile_axis_0 -> permutation_transpose,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
iteration_tile_axis_0 -> reindexing_spatial_shift_axis_0_shift_1,0.4,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
iteration_tile_axis_0 -> reindexing_spatial_shift_axis_1_shift_1,0.0,0.0,,,0.0,,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,
iteration_tile_axis_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
iteration_tile_axis_1 -> extension_pad_pad_val_9,0.0,0.0,,,0.0,,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,
iteration_tile_axis_1 -> partitioning_crop_quadrant_4,0.0,0.0,,,0.0,,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,
iteration_tile_axis_1 -> permutation_transpose,0.0,0.0,,,0.0,,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,
iteration_tile_axis_1 -> reindexing_spatial_shift_axis_0_shift_-1,0.0,0.0,,,0.0,,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,
iteration_tile_axis_1 -> reindexing_spatial_shift_axis_0_shift_1,0.0,0.0,,,0.0,,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,
iteration_tile_axis_1 -> reindexing_spatial_shift_axis_1_shift_1,0.0,0.0,,,0.0,,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,
partitioning_crop_quadrant_1 -> extension_pad_pad_val_1,0.0,0.0,,,0.0,,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,
partitioning_crop_quadrant_1 -> iteration_tile_axis_0,0.0,0.0,,,0.0,,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,
partitioning_crop_quadrant_1 -> iteration_tile_axis_1,0.0,0.0,,,0.0,,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,
partitioning_crop_quadrant_2,0.0,0.0,,,0.0,,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,
partitioning_crop_quadrant_2 -> iteration_tile_axis_0,0.0,0.0,,,0.0,,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,
partitioning_crop_quadrant_2 -> iteration_tile_axis_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
partitioning_crop_quadrant_2 -> permutation_transpose,0.3,0.75,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
partitioning_crop_quadrant_3 -> iteration_tile_axis_1,0.0,0.0,,,0.0,,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,
partitioning_crop_quadrant_3 -> reindexing_spatial_shift_axis_0_shift_-1,0.0,0.0,,,0.0,,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,
partitioning_crop_quadrant_3 -> reindexing_spatial_shift_axis_1_shift_-1,0.0,0.0,,,0.0,,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,
partitioning_crop_quadrant_4 -> extension_pad_pad_val_9,0.0,0.0,,,0.0,,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,
partitioning_crop_quadrant_4 -> iteration_tile_axis_1,0.0,0.0,,,0.0,,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,
partitioning_crop_quadrant_4 -> permutation_transpose,0.0,0.0,,,0.0,,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,
partitioning_crop_quadrant_4 -> reindexing_spatial_shift_axis_0_shift_-1,0.0,0.0,,,0.0,,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,
partitioning_crop_quadrant_4 -> reindexing_spatial_shift_axis_0_shift_1,0.0,0.0,,,0.0,,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,
partitioning_crop_quadrant_4 -> reindexing_spatial_shift_axis_1_shift_1,0.0,0.0,,,0.0,,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,
permutation_transpose,0.0,0.0,,,0.0,,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,
permutation_transpose -> extension_pad_pad_val_1,0.2542,0.2917,0.6875,0.6875,0.0,0.0,0.2917,0.6875,0.0,0.0,0.0,0.0,0.6667,0.0,0.3333,0.3333,0.3333,0.3333,0.5,0.5,0.5,1.0,1.0,0.0,0.3333,0.3333,0.3333,0.3333,0.5,0.5,0.5,1.0,1.0
permutation_transpose -> extension_pad_pad_val_9,0.0,0.0,,,0.0,,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,
permutation_transpose -> iteration_tile_axis_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
permutation_transpose -> partitioning_crop_quadrant_1,0.0,0.0,,,0.0,,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,
permutation_transpose -> partitioning_crop_quadrant_4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
permutation_transpose -> reindexing_spatial_shift_axis_0_shift_1,0.0,0.0,,,0.0,,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,
reindexing_spatial_shift_axis_0_shift_-1,0.0,0.0,,,0.0,,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,
reindexing_spatial_shift_axis_0_shift_-1 -> extension_pad_pad_val_9,0.0,0.0,,,0.0,,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,
reindexing_spatial_shift_axis_0_shift_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
reindexing_spatial_shift_axis_0_shift_1 -> iteration_tile_axis_0,0.0,0.0,,,0.0,,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,
reindexing_spatial_shift_axis_0_shift_1 -> partitioning_crop_quadrant_2,0.0,0.0,,,0.0,,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,
reindexing_spatial_shift_axis_0_shift_1 -> permutation_transpose,0.0,0.0,,,0.0,,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,
reindexing_spatial_shift_axis_1_shift_-1,0.3688,0.5,0.125,0.125,0.5,0.0,0.5,0.125,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0,1.0
reindexing_spatial_shift_axis_1_shift_-1 -> extension_pad_pad_val_9,0.0,0.0,,,0.0,,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,
reindexing_spatial_shift_axis_1_shift_-1 -> partitioning_crop_quadrant_1,0.0,0.0,,,0.0,,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,
reindexing_spatial_shift_axis_1_shift_-1 -> partitioning_crop_quadrant_2,0.0,0.0,,,0.0,,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,
reindexing_spatial_shift_axis_1_shift_-1 -> partitioning_crop_quadrant_3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
reindexing_spatial_shift_axis_1_shift_-1 -> permutation_transpose,0.0,0.0,,,0.0,,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,
reindexing_spatial_shift_axis_1_shift_1,0.0,0.0,,,0.0,,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,
reindexing_spatial_shift_axis_1_shift_1 -> extension_pad_pad_val_1,0.3125,0.125,0.875,0.875,0.0,0.0,0.125,0.875,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0
reindexing_spatial_shift_axis_1_shift_1 -> iteration_tile_axis_1,0.0,0.0,,,0.0,,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,
reindexing_spatial_shift_axis_1_shift_1 -> partitioning_crop_quadrant_1,0.0,0.0,,,0.0,,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,
reindexing_spatial_shift_axis_1_shift_1 -> partitioning_crop_quadrant_2,0.0,0.0,,,0.0,,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,
reindexing_spatial_shift_axis_1_shift_1 -> permutation_transpose,0.0,0.0,,,0.0,,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,
